SurveyRegion	Year	DateTime	Latitude	Longitude	DATE	DATEnum	SITE	substrate	TIME	Number	OBS	WIND	SKY	PRECIP	TEMP	AIRCRAFT	ALT	TideStation	TideHtMeters	TideRelToLow	MinutesToLow	NearestLowMeters	MinutesToHigh	NearestHighMeters	StationLat	StationLon	StationDist
SSEAK	1998	8/19/1998 9:54	57.1202	-134.0109	8/19/1998	36026	Turnabout I./W. rocks	rock	9:54	21	Jansen					Cessna 180	400	"Eliza Harbor, Liesnoi Island, Alaska"	2.78	3.16	-250	-0.38	142	3.96	57.1667	-134.2833	17224
SSEAK	1998	8/20/1998 10:05	57.1202	-134.0109	8/20/1998	36027	Turnabout I./W. rocks	rock	10:05	94	Jansen	calm (<5 kts)	partly cloudy	none	51-60 F	Cessna 180	400	"Eliza Harbor, Liesnoi Island, Alaska"	2.33	2.92	-215	-0.59	174	4.23	57.1667	-134.2833	17224
SSEAK	1998	8/21/1998 6:26	57.1202	-134.0109	8/21/1998	36028	Turnabout I./W. rocks	rock	6:26	147	Jansen	calm (<5 kts)	partly cloudy	none	51-60 F	Cessna 180	400	"Eliza Harbor, Liesnoi Island, Alaska"	-0.51	0.19	43	-0.7	-334	4.74	57.1667	-134.2833	17224
SSEAK	1998	8/23/1998 9:41	57.1202	-134.0109	8/23/1998	36030	Turnabout I./W. rocks	rock	9:41	86	Jansen	calm (<5 kts)	low overcast	none	51-60 F	Cessna 180	350	"Eliza Harbor, Liesnoi Island, Alaska"	-0.01	0.61	-81	-0.62	301	4.55	57.1667	-134.2833	17224
SSEAK	1998	8/24/1998 10:26	57.1202	-134.0109	8/24/1998	36031	Turnabout I./W. rocks	rock	10:26	127	Jansen	windy (>25 kts)	low overcast	none	41-50 F	Cessna 180	400	"Eliza Harbor, Liesnoi Island, Alaska"	0.33	0.76	-93	-0.43	287	4.5	57.1667	-134.2833	17224
SSEAK	1998	8/26/1998 9:33	57.1202	-134.0109	8/26/1998	36033	Turnabout I./W. rocks	rock	9:33	113	Jansen	calm (<5 kts)	fog	none	51-60 F	Cessna 180	400	"Eliza Harbor, Liesnoi Island, Alaska"	0.22	0.04	24	0.18	-340	4.09	57.1667	-134.2833	17224
SSEAK	1998	8/19/1998 17:53	56.0506	-131.12	8/19/1998	36026	Unuk R.	sand	17:53	0	Swain	calm (<5 kts)	clear	none	61-70 F	Cessna 185	900	"Burroughs Bay, Alaska"	0.89	0	-7	0.89	-351	4.32	56.0333	-131.1	2285
SSEAK	1998	8/24/1998 8:54	56.0506	-131.12	8/24/1998	36031	Unuk R.	sand	8:54	134	Olesiuk	lt. breeze (6-15 kts)	partly cloudy	none	61-70 F	Cessna 185	600	"Burroughs Bay, Alaska"	-0.28	0	-8	-0.28	368	4.85	56.0333	-131.1	2285
SSEAK	1998	8/26/1998 8:48	56.0506	-131.12	8/26/1998	36033	Unuk R.	sand	8:48	0	Olesiuk	lt. winds (16-25 kts)	high overcast	none	61-70 F	Cessna 185	600	"Burroughs Bay, Alaska"	0.58	0.3	62	0.28	-304	4.5	56.0333	-131.1	2285
SSEAK	1998	8/20/1998 9:22	55.3529	-132.9005	8/20/1998	36027	Upper Trocadero Bay	rock	9:22	5	Westlake	calm (<5 kts)	partly cloudy	none	51-60 F	Cessna 185	500	"Craig, Alaska"	0.88	1.3	-171	-0.42	214	2.7	55.4833	-133.15	21406
SSEAK	1998	8/23/1998 8:28	55.3529	-132.9005	8/23/1998	36030	Upper Trocadero Bay	rock	8:28	0	Westlake	calm (<5 kts)	low overcast	none	51-60 F	Cessna 185	500	"Craig, Alaska"	-0.32	0	-7	-0.32	369	2.9	55.4833	-133.15	21406
SSEAK	1998	8/25/1998 9:41	55.3529	-132.9005	8/25/1998	36032	Upper Trocadero Bay	rock	9:41	44	Westlake	calm (<5 kts)	fog	drizzle	51-60 F	Cessna 185	500	"Craig, Alaska"	0.01	0.01	-18	0	356	2.86	55.4833	-133.15	21406
SSEAK	1998	8/26/1998 11:51	55.3529	-132.9005	8/26/1998	36033	Upper Trocadero Bay	rock	11:51	3	Westlake	calm (<5 kts)	low overcast	drizzle	41-50 F	Cessna 185	500	"Craig, Alaska"	0.78	0.57	-117	0.21	257	2.8	55.4833	-133.15	21406
SSEAK	1998	8/21/1998 5:50	55.3823	-131.8696	8/21/1998	36028	Vallenar Bay	rock	5:50	29	Olesiuk	lt. winds (16-25 kts)	partly cloudy	none	51-60 F	Cessna 185	600	"Vallenar Point, Alaska"	-0.17	0.41	66	-0.58	-313	4.96	55.4333	-131.85	5806
SSEAK	1998	8/25/1998 9:10	55.3823	-131.8696	8/25/1998	36032	Vallenar Bay	rock	9:10	40	Olesiuk	lt. winds (16-25 kts)	low overcast	none	61-70 F	Cessna 185	600	"Vallenar Point, Alaska"	-0.06	0	1	-0.06	-364	4.59	55.4333	-131.85	5806
SSEAK	1998	8/27/1998 9:26	55.3823	-131.8696	8/27/1998	36034	Vallenar Bay	rock	9:26	67	Olesiuk	lt. breeze (6-15 kts)	high overcast	none	61-70 F	Cessna 185	600	"Vallenar Point, Alaska"	0.77	0.17	51	0.6	-307	3.99	55.4333	-131.85	5806
SSEAK	1998	8/22/1998 7:40	54.8566	-131.3715	8/22/1998	36029	Vancouver I.	rock	7:40	34	Olesiuk	lt. winds (16-25 kts)	high overcast	none	51-60 F	Cessna 185	600	"Kelp Island Passage, Duke Island"	-0.58	0	3	-0.58	376	4.46	54.8833	-131.3	5454
SSEAK	1998	8/25/1998 8:49	54.8566	-131.3715	8/25/1998	36032	Vancouver I.	rock	8:49	18	Withrow	lt. breeze (6-15 kts)	partly cloudy	none	51-60 F	Cessna 185	600	"Kelp Island Passage, Duke Island"	0.03	0.09	33	-0.06	-342	4.38	54.8833	-131.3	5454
SSEAK	1998	8/26/1998 9:35	54.8566	-131.3715	8/26/1998	36033	Vancouver I.	rock	9:35	39	Withrow	lt. winds (16-25 kts)	fog	none	51-60 F	Cessna 185	600	"Kelp Island Passage, Duke Island"	0.28	0.03	19	0.25	-353	4.1	54.8833	-131.3	5454
SSEAK	1998	8/18/1998 19:05	56.4372	-133.0149	8/18/1998	36025	Vichnefski Rock-marker rock	rock	19:05	181	Jansen	calm (<5 kts)	high overcast	none	51-60 F	Cessna 180	350	"St.John Harbor, Zarembo Island, Alaska"	1.86	0.83	-128	1.03	250	4.48	56.4333	-132.95	4011
SSEAK	1998	8/19/1998 6:44	56.4372	-133.0149	8/19/1998	36026	Vichnefski Rock-marker rock	rock	6:44	83	Jansen					Cessna 180	400	"St.John Harbor, Zarembo Island, Alaska"	-0.1	0.26	-60	-0.36	330	3.96	56.4333	-132.95	4011
SSEAK	1998	8/20/1998 7:36	56.4372	-133.0149	8/20/1998	36027	Vichnefski Rock-marker rock	rock	7:36	269	Jansen	calm (<5 kts)	partly cloudy	none	51-60 F	Cessna 180	400	"St.John Harbor, Zarembo Island, Alaska"	-0.19	0.35	-67	-0.54	321	4.2	56.4333	-132.95	4011
SSEAK	1998	8/21/1998 10:31	56.4372	-133.0149	8/21/1998	36028	Vichnefski Rock-marker rock	rock	10:31	0	Jansen	calm (<5 kts)	high overcast	none	51-60 F	Cessna 180	400	"St.John Harbor, Zarembo Island, Alaska"	2.09	2.73	-202	-0.64	184	4.39	56.4333	-132.95	4011
SSEAK	1998	8/23/1998 11:11	56.4372	-133.0149	8/23/1998	36030	Vichnefski Rock-marker rock	rock	11:11	79	Jansen	calm (<5 kts)	low overcast	none	51-60 F	Cessna 180	350	"St.John Harbor, Zarembo Island, Alaska"	1.61	2.16	-172	-0.55	211	4.52	56.4333	-132.95	4011
SSEAK	1998	8/24/1998 7:39	56.4372	-133.0149	8/24/1998	36031	Vichnefski Rock-marker rock	rock	7:39	188	Jansen	lt. winds (16-25 kts)	low overcast	drizzle	41-50 F	Cessna 180	400	"St.John Harbor, Zarembo Island, Alaska"	0.1	0.47	73	-0.37	-294	4.63	56.4333	-132.95	4011
SSEAK	1998	8/26/1998 11:04	56.4372	-133.0149	8/26/1998	36033	Vichnefski Rock-marker rock	rock	11:04	207	Jansen	calm (<5 kts)	fog	none	51-60 F	Cessna 180	400	"St.John Harbor, Zarembo Island, Alaska"	0.51	0.32	-68	0.19	313	4.24	56.4333	-132.95	4011
SSEAK	1998	8/20/1998 7:01	56.2026	-132.2908	8/20/1998	36027	Village	rock	7:01	88	Bengtson	lt. breeze (6-15 kts)	clear	none	41-50 F	Cessna 206	650	"Olive Cove, Zimovia Strait, Alaska"	-0.44	0.04	-23	-0.48	359	4.78	56.1833	-132.3166	2670
SSEAK	1998	8/22/1998 7:10	56.2026	-132.2908	8/22/1998	36029	Village	rock	7:10	81	Bengtson	calm (<5 kts)	fog	drizzle	41-50 F	Cessna 206	650	"Olive Cove, Zimovia Strait, Alaska"	-0.38	0.2	44	-0.58	-335	5.4	56.1833	-132.3166	2670
SSEAK	1998	8/23/1998 7:06	56.2026	-132.2908	8/23/1998	36030	Village	rock	7:06	78	Bengtson	calm (<5 kts)	fog	none	41-50 F	Cessna 206		"Olive Cove, Zimovia Strait, Alaska"	0.18	0.67	82	-0.49	-293	5.35	56.1833	-132.3166	2670
SSEAK	1998	8/24/1998 8:41	56.2026	-132.2908	8/24/1998	36031	Village	rock	8:41	95	Bengtson	lt. breeze (6-15 kts)	low overcast	drizzle	51-60 F	Cessna 206		"Olive Cove, Zimovia Strait, Alaska"	-0.27	0.04	20	-0.31	-353	5.21	56.1833	-132.3166	2670
SSEAK	1998	8/25/1998 9:14	56.2026	-132.2908	8/25/1998	36032	Village	rock	9:14	84	Bengtson	lt. breeze (6-15 kts)	partly cloudy	none	41-50 F	Cessna 206	500	"Olive Cove, Zimovia Strait, Alaska"	-0.03	0.03	19	-0.06	-350	4.99	56.1833	-132.3166	2670
SSEAK	1998	8/25/1998 10:39	55.0485	-130.7842	8/25/1998	36032	Vixen Bay - SSEAK	rock	10:39	28	Olesiuk	lt. winds (16-25 kts)	low overcast	none	61-70 F	Cessna 185	600	"Boca de Quadra, Revillagigedo Channel, Alaska"	0.37	0.46	-76	-0.09	296	4.48	55.1167	-130.8	7643
SSEAK	1998	8/26/1998 11:33	55.0485	-130.7842	8/26/1998	36033	Vixen Bay - SSEAK	rock	11:33	0	Olesiuk	lt. winds (16-25 kts)	high overcast	none	61-70 F	Cessna 185	600	"Boca de Quadra, Revillagigedo Channel, Alaska"	0.9	0.68	-98	0.22	274	4.33	55.1167	-130.8	7643
SSEAK	1998	8/21/1998 6:25	55.1868	-131.3468	8/21/1998	36028	W Walker I.	rock	6:25	16	Olesiuk	lt. winds (16-25 kts)	partly cloudy	none	51-60 F	Cessna 185	600	"Hassler Harbor, Annette Island, Alaska"	-0.46	0.12	35	-0.58	-345	5.02	55.2167	-131.4333	6413
SSEAK	1998	8/25/1998 9:46	55.1868	-131.3468	8/25/1998	36032	W Walker I.	rock	9:46	124	Olesiuk	lt. winds (16-25 kts)	low overcast	none	61-70 F	Cessna 185	600	"Hassler Harbor, Annette Island, Alaska"	0.02	0.08	-31	-0.06	347	4.63	55.2167	-131.4333	6413
SSEAK	1998	8/27/1998 10:06	55.1868	-131.3468	8/27/1998	36034	W Walker I.	rock	10:06	50	Olesiuk	lt. breeze (6-15 kts)	high overcast	none	61-70 F	Cessna 185	600	"Hassler Harbor, Annette Island, Alaska"	0.62	0.02	15	0.6	-344	4.05	55.2167	-131.4333	6413
SSEAK	1998	8/24/1998 10:10	55.4	-132.4667	8/24/1998	36031	W Arm Cholmondeley	rock	10:10	0	Swain	lt. winds (16-25 kts)	low overcast	rain	51-60 F	Cessna 185	500	"Polk Inlet (south end), Kasaan Bay, Alaska"	0.21	0.52	-77	-0.31	298	4.76	55.3667	-132.4833	3851
SSEAK	1998	8/25/1998 8:46	55.4	-132.4667	8/25/1998	36032	W Arm Cholmondeley	rock	8:46	0	Swain	calm (<5 kts)	partly cloudy	none	51-60 F	Cessna 185	500	"Polk Inlet (south end), Kasaan Bay, Alaska"	0.07	0.13	39	-0.06	-331	4.69	55.3667	-132.4833	3851
SSEAK	1998	8/26/1998 9:42	55.4	-132.4667	8/26/1998	36033	W Arm Cholmondeley	rock	9:42	83	Swain	calm (<5 kts)	fog	rain	51-60 F	Cessna 185	700	"Polk Inlet (south end), Kasaan Bay, Alaska"	0.27	0.02	15	0.25	-352	4.4	55.3667	-132.4833	3851
SSEAK	1998	8/20/1998 9:28	54.9911	-132.2106	8/20/1998	36027	W Arm Moira	rock	9:28	39	Swain	calm (<5 kts)	partly cloudy	none	51-60 F	Cessna 185	600	"Niblack Anchorage, Moira Sound, Alaska"	1.66	2.14	-179	-0.48	202	4.17	55.0667	-132.1166	10317
SSEAK	1998	8/21/1998 5:54	54.9911	-132.2106	8/21/1998	36028	W Arm Moira	rock	5:54	34	Swain	calm (<5 kts)	partly cloudy	none	41-50 F	Cessna 185	500	"Niblack Anchorage, Moira Sound, Alaska"	-0.08	0.5	75	-0.58	-309	4.75	55.0667	-132.1166	10317
SSEAK	1998	8/23/1998 6:46	54.9911	-132.2106	8/23/1998	36030	W Arm Moira	rock	6:46	0	Swain	calm (<5 kts)	low overcast	none	51-60 F	Cessna 185	700	"Niblack Anchorage, Moira Sound, Alaska"	0.28	0.77	93	-0.49	-283	4.74	55.0667	-132.1166	10317
SSEAK	1998	8/25/1998 7:49	54.9911	-132.2106	8/25/1998	36032	W Arm Moira	rock	7:49	47	Swain	calm (<5 kts)	partly cloudy	none	51-60 F	Cessna 185	700	"Niblack Anchorage, Moira Sound, Alaska"	0.64	0.7	95	-0.06	-275	4.38	55.0667	-132.1166	10317
SSEAK	1998	8/26/1998 10:45	54.9911	-132.2106	8/26/1998	36033	W Arm Moira	rock	10:45	0	Swain	calm (<5 kts)	fog	drizzle	51-60 F	Cessna 185	700	"Niblack Anchorage, Moira Sound, Alaska"	0.42	0.17	-49	0.25	325	4.2	55.0667	-132.1166	10317
SSEAK	1998	8/20/1998 6:58	54.8199	-132.4565	8/20/1998	36027	W Barrier I. 1	rock	6:58	29	Westlake	calm (<5 kts)	partly cloudy	none	51-60 F	Cessna 185	500	"Tah Bay, Alaska"	-0.33	0.02	-19	-0.35	362	3.46	54.8333	-132.3333	8029
SSEAK	1998	8/22/1998 7:19	54.8199	-132.4565	8/22/1998	36029	W Barrier I. 1	rock	7:19	75	Westlake	calm (<5 kts)	high overcast	none	51-60 F	Cessna 185	500	"Tah Bay, Alaska"	-0.26	0.09	36	-0.35	-362	3.88	54.8333	-132.3333	8029
SSEAK	1998	8/24/1998 8:09	54.8199	-132.4565	8/24/1998	36031	W Barrier I. 1	rock	8:09	71	Westlake	lt. breeze (6-15 kts)	fog	none	51-60 F	Cessna 185	500	"Tah Bay, Alaska"	0.04	0.16	51	-0.12	-336	3.74	54.8333	-132.3333	8029
SSEAK	1998	8/20/1998 7:04	54.7966	-132.463	8/20/1998	36027	W Barrier I. 2	rock	7:04	150	Westlake	calm (<5 kts)	partly cloudy	none	51-60 F	Cessna 185	500	"Tah Bay, Alaska"	-0.32	0.03	-25	-0.35	356	3.46	54.8333	-132.3333	9258
SSEAK	1998	8/22/1998 7:16	54.7966	-132.463	8/22/1998	36029	W Barrier I. 2	rock	7:16	24	Westlake	calm (<5 kts)	high overcast	none	51-60 F	Cessna 185	500	"Tah Bay, Alaska"	-0.25	0.1	39	-0.35	-359	3.88	54.8333	-132.3333	9258
SSEAK	1998	8/24/1998 8:07	54.7966	-132.463	8/24/1998	36031	W Barrier I. 2	rock	8:07	14	Westlake	lt. breeze (6-15 kts)	fog	none	51-60 F	Cessna 185	500	"Tah Bay, Alaska"	0.06	0.18	53	-0.12	-334	3.74	54.8333	-132.3333	9258
SSEAK	1998	8/20/1998 7:58	56.3333	-133.436	8/20/1998	36027	W Buster	rock	7:58	6	Bengtson	lt. breeze (6-15 kts)	clear	none	41-50 F	Cessna 206	650	"Red Bay, Prince of Wales Island, Alaska"	0.1	0.58	-87	-0.48	293	4.17	56.3	-133.3166	8240
SSEAK	1998	8/23/1998 7:42	56.3333	-133.436	8/23/1998	36030	W Buster	rock	7:42	9	Bengtson	calm (<5 kts)	fog	none	41-50 F	Cessna 206		"Red Bay, Prince of Wales Island, Alaska"	-0.35	0.14	39	-0.49	-338	4.74	56.3	-133.3166	8240
SSEAK	1998	8/24/1998 9:21	56.3333	-133.436	8/24/1998	36031	W Buster	rock	9:21	2	Bengtson	lt. breeze (6-15 kts)	low overcast	drizzle	51-60 F	Cessna 206		"Red Bay, Prince of Wales Island, Alaska"	-0.25	0.06	-27	-0.31	347	4.45	56.3	-133.3166	8240
SSEAK	1998	8/25/1998 8:39	56.3333	-133.436	8/25/1998	36032	W Buster	rock	8:39	5	Bengtson	lt. breeze (6-15 kts)	partly cloudy	none	41-50 F	Cessna 206	500	"Red Bay, Prince of Wales Island, Alaska"	0.12	0.18	47	-0.06	-324	4.38	56.3	-133.3166	8240
SSEAK	1998	8/21/1998 7:31	55.1835	-131.6007	8/21/1998	36028	W Driest Pt.	rock	7:31	65	Olesiuk	lt. winds (16-25 kts)	partly cloudy	none	51-60 F	Cessna 185	600	"Metlakatla, Port Chester, Alaska"	-0.48	0.1	-34	-0.58	344	4.39	55.1333	-131.5666	5982
SSEAK	1998	8/25/1998 10:14	55.1835	-131.6007	8/25/1998	36032	W Driest Pt.	rock	10:14	49	Olesiuk	lt. winds (16-25 kts)	low overcast	none	61-70 F	Cessna 185	600	"Metlakatla, Port Chester, Alaska"	0.24	0.3	-62	-0.06	311	4.38	55.1333	-131.5666	5982
SSEAK	1998	8/27/1998 10:28	55.1835	-131.6007	8/27/1998	36034	W Driest Pt.	rock	10:28	161	Olesiuk	lt. breeze (6-15 kts)	high overcast	none	61-70 F	Cessna 185	600	"Metlakatla, Port Chester, Alaska"	0.61	0.01	-10	0.6	362	4.05	55.1333	-131.5666	5982
SSEAK	1998	8/22/1998 8:41	55.2019	-132.9465	8/22/1998	36029	W Goat I.	rock	8:41	30	Westlake	calm (<5 kts)	high overcast	none	51-60 F	Cessna 185	500	"North Pass, West End, Tlevak Strait, Alaska"	-0.14	0.21	-55	-0.35	321	3.76	55.2	-132.9333	862
SSEAK	1998	8/23/1998 8:50	55.2019	-132.9465	8/23/1998	36030	W Goat I.	rock	8:50	0	Westlake	calm (<5 kts)	low overcast	none	51-60 F	Cessna 185	500	"North Pass, West End, Tlevak Strait, Alaska"	-0.2	0.06	-30	-0.26	343	3.79	55.2	-132.9333	862
SSEAK	1998	8/25/1998 10:09	55.2019	-132.9465	8/25/1998	36032	W Goat I.	rock	10:09	58	Westlake	calm (<5 kts)	fog	drizzle	51-60 F	Cessna 185	500	"North Pass, West End, Tlevak Strait, Alaska"	0.2	0.14	-47	0.06	324	3.74	55.2	-132.9333	862
SSEAK	1998	8/26/1998 10:44	55.2019	-132.9465	8/26/1998	36033	W Goat I.	rock	10:44	49	Westlake	calm (<5 kts)	low overcast	drizzle	51-60 F	Cessna 185	500	"North Pass, West End, Tlevak Strait, Alaska"	0.43	0.16	-51	0.27	320	3.68	55.2	-132.9333	862
SSEAK	1998	8/20/1998 7:42	55.4402	-132.1524	8/20/1998	36027	W Grindall I.	rock	7:42	25	Olesiuk	lt. breeze (6-15 kts)	low overcast	drizzle	51-60 F	Cessna 185	600	"Entrance, Kasaan Bay, Alaska"	-0.01	0.5	-79	-0.51	304	4.39	55.4	-132.1666	4557
SSEAK	1998	8/25/1998 9:05	55.4402	-132.1524	8/25/1998	36032	W Grindall I.	rock	9:05	23	Olesiuk	lt. winds (16-25 kts)	low overcast	none	61-70 F	Cessna 185	600	"Entrance, Kasaan Bay, Alaska"	-0.08	0.01	13	-0.09	-355	4.59	55.4	-132.1666	4557
SSEAK	1998	8/27/1998 9:17	55.4402	-132.1524	8/27/1998	36034	W Grindall I.	rock	9:17	18	Olesiuk	lt. breeze (6-15 kts)	high overcast	none	61-70 F	Cessna 185	600	"Entrance, Kasaan Bay, Alaska"	0.86	0.29	67	0.57	-294	3.99	55.4	-132.1666	4557
SSEAK	1998	8/23/1998 6:30	54.9718	-131.5505	8/23/1998	36030	W Hotspur I.	rock	6:30	48	Olesiuk	lt. winds (16-25 kts)	low overcast	drizzle	61-70 F	Cessna 185	600	"Tamgas Harbor, Annette Island, Alaska"	0.29	0.81	94	-0.52	-282	4.89	55.0667	-131.55	10546
SSEAK	1998	8/25/1998 7:27	54.9718	-131.5505	8/25/1998	36032	W Hotspur I.	rock	7:27	30	Withrow	lt. breeze (6-15 kts)	partly cloudy	none	51-60 F	Cessna 185	600	"Tamgas Harbor, Annette Island, Alaska"	0.74	0.83	102	-0.09	-268	4.53	55.0667	-131.55	10546
SSEAK	1998	8/21/1998 17:45	55.3901	-131.2684	8/21/1998	36028	W Mop Pt.	rock	17:45	92	Olesiuk	lt. breeze (6-15 kts)	partly cloudy	none	61-70 F	Cessna 185	600	"Mop Point, Thorne Arm, Revillagigedo Channel, Alaska"	0.97	0.52	82	0.45	-272	4.54	55.3833	-131.2333	2339
SSEAK	1998	8/24/1998 10:44	55.3901	-131.2684	8/24/1998	36031	W Mop Pt.	rock	10:44	70	Olesiuk	lt. breeze (6-15 kts)	partly cloudy	none	61-70 F	Cessna 185	600	"Mop Point, Thorne Arm, Revillagigedo Channel, Alaska"	0.93	1.24	-123	-0.31	248	4.64	55.3833	-131.2333	2339
SSEAK	1998	8/26/1998 10:23	55.3901	-131.2684	8/26/1998	36033	W Mop Pt.	rock	10:23	48	Olesiuk	lt. winds (16-25 kts)	high overcast	none	61-70 F	Cessna 185	600	"Mop Point, Thorne Arm, Revillagigedo Channel, Alaska"	0.36	0.11	-38	0.25	332	4.39	55.3833	-131.2333	2339
SSEAK	1998	8/25/1998 8:48	54.8596	-131.3566	8/25/1998	36032	W of Dog I.	rock	8:48	6	Withrow	lt. breeze (6-15 kts)	partly cloudy	none	51-60 F	Cessna 185	600	"Kelp Island Passage, Duke Island"	0.04	0.1	34	-0.06	-341	4.38	54.8833	-131.3	4479
SSEAK	1998	8/26/1998 9:37	54.8596	-131.3566	8/26/1998	36033	W of Dog I.	rock	9:37	1	Withrow	lt. winds (16-25 kts)	fog	none	51-60 F	Cessna 185	600	"Kelp Island Passage, Duke Island"	0.27	0.02	17	0.25	-355	4.1	54.8833	-131.3	4479
SSEAK	1998	8/18/1998 18:34	56.4273	-133.4256	8/18/1998	36025	W of Shingle I.	rock	18:34	115	Jansen	calm (<5 kts)	high overcast	none	51-60 F	Cessna 180	350	"Red Bay, Prince of Wales Island, Alaska"	1.56	0.47	-95	1.09	275	4.45	56.3	-133.3166	15664
SSEAK	1998	8/19/1998 6:13	56.4273	-133.4256	8/19/1998	36026	W of Shingle I.	rock	6:13	70	Jansen					Cessna 180	400	"Red Bay, Prince of Wales Island, Alaska"	-0.25	0.05	-27	-0.3	355	3.93	56.3	-133.3166	15664
SSEAK	1998	8/20/1998 6:46	56.4273	-133.4256	8/20/1998	36027	W of Shingle I.	rock	6:46	88	Jansen	calm (<5 kts)	partly cloudy	none	51-60 F	Cessna 180	400	"Red Bay, Prince of Wales Island, Alaska"	-0.46	0.02	-15	-0.48	365	4.17	56.3	-133.3166	15664
SSEAK	1998	8/21/1998 10:08	56.4273	-133.4256	8/21/1998	36028	W of Shingle I.	rock	10:08	34	Jansen	calm (<5 kts)	high overcast	none	51-60 F	Cessna 180	400	"Red Bay, Prince of Wales Island, Alaska"	1.67	2.25	-177	-0.58	201	4.35	56.3	-133.3166	15664
SSEAK	1998	8/23/1998 10:50	56.4273	-133.4256	8/23/1998	36030	W of Shingle I.	rock	10:50	40	Jansen	calm (<5 kts)	low overcast	none	51-60 F	Cessna 180	350	"Red Bay, Prince of Wales Island, Alaska"	1.23	1.72	-149	-0.49	226	4.49	56.3	-133.3166	15664
SSEAK	1998	8/24/1998 9:24	56.4273	-133.4256	8/24/1998	36031	W of Shingle I.	rock	9:24	37	Jansen	lt. winds (16-25 kts)	low overcast	drizzle	41-50 F	Cessna 180	400	"Red Bay, Prince of Wales Island, Alaska"	-0.24	0.07	-30	-0.31	344	4.45	56.3	-133.3166	15664
SSEAK	1998	8/26/1998 11:30	56.4273	-133.4256	8/26/1998	36033	W of Shingle I.	rock	11:30	12	Jansen	calm (<5 kts)	fog	none	51-60 F	Cessna 180	400	"Red Bay, Prince of Wales Island, Alaska"	0.83	0.58	-92	0.25	281	4.2	56.3	-133.3166	15664
SSEAK	1998	8/18/1998 15:57	56.5355	-133.7078	8/18/1998	36025	W of Skiff I.	rock	15:57	424	Seagars					Cessna 185	625	"Monte Carlo Island, Alaska"	1.2	0.14	58	1.06	-282	3.03	56.5333	-133.7666	3611
SSEAK	1998	8/19/1998 6:00	56.5355	-133.7078	8/19/1998	36026	W of Skiff I.	rock	6:00	47	Seagars		high overcast	none	51-60 F	Cessna 185	600	"Monte Carlo Island, Alaska"	-0.31	0.02	-18	-0.33	367	3.32	56.5333	-133.7666	3611
SSEAK	1998	8/21/1998 6:13	56.5355	-133.7078	8/21/1998	36028	W of Skiff I.	rock	6:13	0	Seagars		clear	none	41-50 F	Cessna 185	625	"Monte Carlo Island, Alaska"	-0.37	0.24	54	-0.61	-328	4.14	56.5333	-133.7666	3611
SSEAK	1998	8/24/1998 7:09	56.5355	-133.7078	8/24/1998	36031	W of Skiff I.	rock	7:09	106	Seagars	lt. winds (16-25 kts)	fog	drizzle	51-60 F	Cessna 185	625	"Monte Carlo Island, Alaska"	0.42	0.76	101	-0.34	-271	3.99	56.5333	-133.7666	3611
SSEAK	1998	8/26/1998 12:53	56.5355	-133.7078	8/26/1998	36033	W of Skiff I.	rock	12:53	56	Seagars	lt. winds (16-25 kts)	fog	rain	51-60 F	Cessna 185	600	"Monte Carlo Island, Alaska"	1.81	1.59	-179	0.22	197	3.6	56.5333	-133.7666	3611
SSEAK	1998	8/18/1998 16:50	56.4245	-133.8603	8/18/1998	36025	W of Sumner I.	rock	16:50	51	Seagars					Cessna 185	625	"Sumner Island, Alaska"	0.91	0	-5	0.91	-336	3.15	56.4167	-133.8	3808
SSEAK	1998	8/19/1998 7:05	56.4245	-133.8603	8/19/1998	36026	W of Sumner I.	rock	7:05	48	Seagars		high overcast	none	51-60 F	Cessna 185	600	"Sumner Island, Alaska"	0.12	0.42	-86	-0.3	299	3.32	56.4167	-133.8	3808
SSEAK	1998	8/21/1998 6:57	56.4245	-133.8603	8/21/1998	36028	W of Sumner I.	rock	6:57	38	Seagars		clear	none	41-50 F	Cessna 185	625	"Sumner Island, Alaska"	-0.41	0	7	-0.41	385	3.57	56.4167	-133.8	3808
SSEAK	1998	8/24/1998 7:58	56.4245	-133.8603	8/24/1998	36031	W of Sumner I.	rock	7:58	56	Seagars	lt. winds (16-25 kts)	fog	drizzle	51-60 F	Cessna 185	625	"Sumner Island, Alaska"	-0.01	0.14	47	-0.15	-340	3.74	56.4167	-133.8	3808
SSEAK	1998	8/26/1998 12:10	56.4245	-133.8603	8/26/1998	36033	W of Sumner I.	rock	12:10	50	Seagars	lt. winds (16-25 kts)	fog	rain	51-60 F	Cessna 185	600	"Sumner Island, Alaska"	1.32	1.08	-143	0.24	227	3.56	56.4167	-133.8	3808
SSEAK	1998	8/26/1998 9:11	55.4065	-132.2126	8/26/1998	36033	W Patterson I.	rock	9:11	16	Swain	calm (<5 kts)	low overcast	drizzle	51-60 F	Cessna 185	600	"Entrance, Kasaan Bay, Alaska"	0.34	0.12	39	0.22	-326	4.31	55.4	-132.1666	2991
SSEAK	1998	8/23/1998 7:15	54.9588	-131.5864	8/23/1998	36030	W Percy I.	rock	7:15	148	Olesiuk	lt. winds (16-25 kts)	low overcast	drizzle	61-70 F	Cessna 185	600	"Tamgas Harbor, Annette Island, Alaska"	-0.29	0.23	49	-0.52	-327	4.89	55.0667	-131.55	12214
